Tweet ID,Text,Location,label
1649090718173126656,en el trabajo hay una compu que es re lenta y se utiliza solo para gestión de ventas la lentitud que tiene ese equipo es tremenda lo odio,Spain,ARG
1648545997927096320,jackitafer es mi juego favorito de la vida jaaja pasaba horas en la compu jugando 🥲,Spain,ARG
1646601068552376334,tengo mi compu nueva estoy muy feliz ♥️✨,Spain,ARG
1646220997597462528,cómo así que hay academias de trabajo virtual eso se enseña yo nada más sé que me siento frente a la compu trabajo y listo no tiene ciencia 🤔,Spain,ARG
1649070402109407234,leandrotorrenti y la mortadela qué es ese ninguneo con uno de los pocos embutidos que se banca solito un sanguche,Spain,ARG
1655577814031106049,freeman35g la 30 todavía no salio pibe y todavía falta para la 21,Spain,ARG
1655287864026972160,fernandezpablo lo que tiró de globant aparte de hijo de puta ni saben mentir en los primeros 3 meses un pibe que recién entra es un lastre para el resto que le tiene que enseñar no tiene sentido entrenar a alguien para largarlo,Spain,ARG
1654252452940529666,un flipao la piba verde que le rechaza su hermana azul con daddy issues un tonto su colega igual de boba un árbol gymbro un mapache chetao un pibe que silba y un perro soviético se han encargado de hacerme increíblemente feliz guardianesdelagalaxia3,Spain,ES
1653719239465873408,culongatetonga mirate un video de gameplay del man ese yo tengo ahorradas 83 tiradas para cuando salga el pibe estoy aguantando las ganas fuertes de tirar,Spain,ARG
1650281874009227268,ojalá pueda ayudar a este pibe que se quede acá me da tan buena espina …,Spain,ARG
1649882275037708288,haterskelter igual a este pibe no hay que tomárselo en serio es intencionalmente pelotudo,Spain,ARG
1649204710790889472,por el amor de jesus lo que juega el diablito echeverri imparable el pibe,Spain,ARG
1649067110734221313,palomafdz605 anarc1970 pedromlatuff natynatyferro pues no le mires la cara al pibe que te caes de culo 😂😂😂,Spain,ARG
1649063955652804611,palomafdz605 pedromlatuff natynatyferro peligro es el pibe con veinte maletas y que va a la 24b va haciendo carambola con el c y e de cada pasillo y llega a su fila y no tiene sitio ah incluido el bolso de arpillera de cuadros medio rojo tirando a rosa 😂😂,Spain,ARG
1648860137585537025,goooooooooooooooooooooooooooooollllll vamos pibe,Spain,ARG
1648386535731986438,rccelta estrellagalicia el pibe que hace 4 días se ha dejao 80 pavos en la segunda camiseta,Spain,ES
1648214024843063297,rebeecaheerrero ¿cómo ¿el pibe dormía con su amigo,Spain,ARG
1647210920609710081,pibemarcio juanfromspain1 soycamarero iban a montar el club de los pesimistas pero desistieron porque no creen que funcionaría,Spain,ARG
1646427829213573120,yenygmz salva pero es buen pibe,Spain,ARG
1645490747473563648,me voy a morir del pibe que hace de ringo en la serie de ringo,Spain,ARG
1655465155742912512,anibalgarzon un soldadito boliviano no es hermano del che no eso no es verdad el che pijo progre de la época y cero empatía por nadie fue un asesino sin compasión hermano él de un soldadito amos anda,Spain,ES
1654577485542047748,duniesquispizz cubanalidice shadowsofgreys anahurtado86 lostinpit1 dicastillob evilluendasc katrinadecuba emicuba nachedcuba alelross198 zurdobo7 vivan marx engels fidel el che vilma espín raúl y díaz canel vivan los pueblos que luchan por el socialismo alapatriamanosycorazón ❤️🇨🇺,Spain,ARG
1654475886547152900,che amigo cambeirothiago no se puede inventar una nueva ley cambeiro para el nivel internacional,Spain,ARG
1654212710790311936,antonioabadg para el neocomunismo tb nazis no hay máximo los 50 d san isidro defensores del comunismo como vd ojo q inventaron la homofobia y campos d concentración para homosexuales bajo el lema del che el trabajo os hará hombres muchos lo suyo es como judío defiendiendo a hitler,Spain,ES
1653800582803488768,lfilodelabrecha ¿es un apodo del infecto niño pijo homofóbico aka ché guevara,Spain,ARG
1653327082242318338,no che o chen te ra,Spain,ES
1653299250019663875,chepirata1963 paganamaite abulelrafas ansar es más de anal,Spain,ARG
1652386944368746498,ivaanbojko gracias che ví a baez hoy,Spain,ARG
1652218200350752770,no che ochen tera 🎶,Spain,ARG
1651706850096685057,che alguien puede cantar el himno con un poco más de entusiasmo se canta a viva voz nadie se tiene por qué fijar si desafinas o no a los gritos carajo ✊️,Spain,ARG
1651652962744147976,chimomodsounds me da mucha pena por la fiel afición che pero tiene todo muy mala pinta mucho ánimo amunt valencia y lim go home,Spain,ES
1651645749115998208,pulsotac flechadel78 hpititiminisky tranquilo che ni que te hubiera invadido el espíritu santo,Spain,ARG
1651488435863973888,cappizzz che y vos nievestomadinn no te queda algún amigo menos retrasado en stock buscate amigos normales o aprendé a defenderte sola hermana porque este dispenser de cringe de pedo puede hilar una oración,Spain,ES
1651300696233213974,che estos se re quejan del calor 🤌🏻🤌🏻jajajajaa,Spain,ARG
1650953786012102670,no sé un poco che 😅😂,Spain,ARG
1650481892087549953,pabloechenique superrostar podemos para cuando derribamos la estatua del che en leganes memoria histórica sipara todos,Spain,ES
1650418907663024128,borjamiguelok 12maibj che moooy bueno una usina de simbolismo esa biblioteca tenés obra social intelectual y emocional in aetérnum encima te tiré ese tweet irónicamente justo estoy con gautier y me sirvió para tirar el chiste nunca pensé que encontraría tal feedback,Spain,ARG
1650158775376936961,como ya dijo el che a los comunistas sólo nos echan del poder pies pa lante,Spain,ARG
1649896309850095619,maguicmps che pero aunque sea un golazo como anécdota paranormal eso es una alucinación hipnopómpica que pueden ser visuales auditivas o incluso táctiles como en tu caso y una de las características es que justamente crees estar completamente consciente,Spain,ES
1649874287770124289,alexiscubells delivery hasta madrid pío no hay che cuate 😩,Spain,ES
1649452666391523328,che ¿y de qué hablan ustedes los fanáticos de los autos respuesta más improbable de bancar a taylor swift,Spain,ARG
1649150314379968512,che se acuedan que jajajajjaaa venian a jajajajajaja para para jajajajaja venian a poner a la argentina de pie,Spain,ARG
1649076366833250308,perroscalleok che vamos a ver catupecu como cuando eramos adolescentes en villa gesell tienen fecha en madrid besos a todos,Spain,ARG
1648640580887388160,jacserj yolandadiaz ya fue el che y le intento asesinar la cia,Spain,ARG
1648454879638335489,es más creo qué hay un momento de la charla en la que maslatón se da cuenta de eso y dice algo como che que bien este programa me encantó,Spain,ES
1648248066342879235,cherichefff4 buenos días che,Spain,ARG
1648175438328479745,macabrofandango che y vos sos agradecele al algoritmo de twitter que te podemos leer y darte tus 15 segundos de atención blowhard,Spain,ARG
1647620160449069056,che ojo que a river todavía le queda jugar con los de mas arriba en la tabla casla dyj carc talleres y aaaj,Spain,ARG
1646650736321740802,che que fiesta el monumental no paran de cantar y saltar no me sorprende igual,Spain,ES
1646509924074102785,todonoticias uuuufa yo me crie en ese barrio jugábamos en la calle yo estaba con mis amigs ivamos a lanplaza alsina a la vereda de cualquier amiguit que cagada che como esta el barrio una tristeza😫,Spain,ARG
1646300987248852992,impresionante como no jugamos a nada che 💔,Spain,ARG
1646279017606021121,miglior video della serata io che canto ti ringrazio mio signore come coro da stadio 🙏🏼♥️,Spain,ARG
1645723282010779649,che hace 2 días no me anda chat gpt a alguien mas,Spain,ARG
1645698784666501120,crisalidemalva se sono con la condizionale gli anni non sono tanti lo stesso 🤓vado che perdo el uber 💃👋👋,Spain,ARG
1645343050565050368,cherichefff4 buenos días che,Spain,ARG
1656298698391912455,giulirossi pago mas barato x uno de dos dormitorios dos baños cocina separada y cochera en un barrio cheto en madrid estamos todos locos,Spain,ARG
1653726046204600321,que la gente haga caso omiso el que seas estúpido ser blanco hegemónico y cheto no son méritos de nada y no deberían ser razón de orgullo ni mucho menos algo a que aspirar espero que con esto se vayan rescatando de a poco hay tiempo ⏱️,Spain,ES
1653726042060890112,amo que por fin se dieron cuenta de que es pelada aspirar a ser cheto y tomar cualquier camino para lograrlo hasta vanagloriar a un partido político que esta matando gente mientras le maquillas a la princesa de la narcopolitica en tu país ser hegemónico ya no alcanza para,Spain,ARG
1653724104443277313,espero que ahora con magno como ejemplo vean lo triste aburrido sin identidad y sin un ápice de amor propio que se ve aspirar constantemente a ser cheto no hay ko nada de bueno que rescatar me da pena que la gente venda su moral por dinero da asco y pena,Spain,ES
1650772843678842882,díganme na que el cheto wan na be que se las quiere dar de proxeneta va a terminar preso por favor,Spain,ARG
1655965152179630081,pablomarzocca lo compraría sin dudarlo porque lo recontra vale pero ahora que me bannearon el eshop esta off limits,Spain,ARG
1652705208244359168,isaijosetc así me estás diciendo desde hace 2 años recontra bcrro jeje,Spain,ARG
1651935481091768321,recontra crack haaland pero lo que hacía el batipibe en el united de esa época era majestuoso,Spain,ARG
1650193967449866240,la pasividad actual del pueblo venezolano es digna de estudio 📚 vivimos sobre la mayor riqueza petrolera existente esta recontra comprobado por el mismo régimen que son criminalmente corruptos el 90 sobrevive de milagro y nadie se arrecha nos volvimos mansos libertad,Spain,ARG
1655290313311748098,mamugringa es la primera vez que lo leo y nada puede ser peor que esta primera impresión espero que sea un forro porque no se puede ser tan boludo,Spain,ARG
1653142943555805185,escuchar a lit killah con acento venezolano me acaba de arreglar la vida aguante argentina el diego y la droga boludo,Spain,ARG
1652813460982448132,entonces eso el lobby asunceno de la oposición es una poronga porque la gente se sigue llenando la boca de yo ayudo desde donde puedo y las campañas políticas se hacen en instagram y twitter medio boludo parece pero la gente que tiene más educación a veces es la más tonta,Spain,ARG
1652798299017969666,excarnaka aleixsais siempre esta el boludo q te dice como tenes q comer si es vegano tiene pinton ese bocata🤗,Spain,ARG
1652580880240594944,damianp laspinal azoradamente podrías haber googleado y no quedar como un boludo,Spain,ARG
1652225910550982663,frannunesecon sos un boludo importante…,Spain,ARG
1651132482597666818,bareaiv lucas33984 kingsleague boludo tenes la foto de tiger dejate de joder,Spain,ARG
1649871566258184193,jajajajajajajja boludo no puede ser que país lleno de oportunidades,Spain,ARG
1648451226105970688,laurix73 hugh grant siempre me va a parecer un boludo sólo por eso,Spain,ES
1656054698867130370,yanilatorre hola vos vivís de lo mismo de hablar mal de todo el mundo y de meterte en la vida de los demás cararota sinescrupulos cómprate una vida sos nefasta 🫠,Spain,ARG
1655943782477737987,desde que mi musa para un desamor sos vos siento que escribo mal… ✍️,Spain,ARG
1655825063818436608,en mi casa tengo discos y cosas que no me hacen mal después de muerto nene vos me vendrás a visitar,Spain,ARG
1655636285057294355,ahfjla gusnoriega en esta fantasía tuya la nena violada no le quiere contar a los padres y si a su ginecólogo pero vos pensas que yendo junto a ella al ginecólogo eso cambiaría es muy curioso como razonan uds,Spain,ARG
1655562547540422663,elexdetuvieja para vos,Spain,ES
1655343413334626304,vamosriver tomala vos damela a mi el que no salta murió aquí 💪🐔,Spain,ARG
1655249611735416834,fdalmaud vos y tus preguntas gente aburrida es buenísima menos mal que hay personas buena onda que te las responden 😋😉,Spain,ES
1654891992877334528,el tipo apuesta a conseguir el mismo laburo y mejor pago en el sector privado cuando el gobierno suelte el curro de la obra pública y se haga por iniciativa privada pero vos apostás a que el pobre vote por lo que lo hizo pobre cráneo,Spain,ARG
1654842857767723009,martulity verote ahhh vos decis que yo no la banco porque aun soy re joven,Spain,ARG
1654761448797528066,natales15 incluso si eso hubiera pasado no aportaba absolutamente nada tenes a susan sarandon y lo máximo a ll que aspiras es a generar un momento gracioso para vos a costa suya,Spain,ARG
1654628517315788800,nerdnq5 yo me fijo mucho el momento porque si te da bola a vos se le pueden ir 20 al humo depende el lugar y el contexto,Spain,ARG
1654628200050315264,susanette yo extraño te voy a hablar a vos que no estás trabajando solo porque puedo acceder a vos y lo hare hablándote sobre mi,Spain,ARG
1654618124379889664,ramiromarra un poco como vos ramiro pero sin la parte del retardo,Spain,ARG
1654578084060774404,la gente que dice esta gente no me representa por la gente que se esta manifestando y la verdad que nadie te tiene que representar deberías hacerlo vos mismo e a así gua u vamos que na ser representantes de los demás pe nde kaiguevekena,Spain,ARG
1654553602751340544,jalguater nataliataffarel sos vos porque obvias lo que es para que sea lo que queres que sea esta todo ahí afuera no es un secreto hace lo que quieras con eso,Spain,ARG
1654195639041794053,regmati o cambiar de carril cuando vos estas físicamente ocupando el carril te ponen el giro cuando ya empezó la maniobra gracias ya me di cuenta cuando vi tu auto encima mío,Spain,ARG
1654185199096274944,diesyo puede ser que la foto sea chiva y no necesariamente vos mi pensamiento inseguro,Spain,ARG
1654118237930389505,gabrielhlucero pero lo hiciste vos no entiendo,Spain,ARG
1653885508127162370,garciahelen vos para cuando rubia,Spain,ES
1653857672830111747,luisfreina terrible vos no hay x quién votar,Spain,ES
1653856176721764354,luisfreina lgp así estaba viendo vos,Spain,ARG
1653765150107742213,labicivoladora lo tragicómico no es eso sino como la actitud y la mirada de ella incluso el enfoque explícito del si vos hacés la tuya yo hago la mía denotan que va a tomar fafu como manera de manipularlo a paéz básicamente la pintaron de merquera y de pasada de manipuladora cine 🚬🚬,Spain,ARG
1653740148922646528,itrangoni vos más que nadie sabés que es cierto lq digo 😔,Spain,ARG
1653710485781397504,vos ponele amor a todo aunque la vida duela ❤️,Spain,ARG
1653582299231838210,nokauy jskja ofendidísima sí avril yo me educo soy académica vos en cambio sos uruguaya otaku y burra después dicen que la vida no castiga dos veces abz,Spain,ARG
1653479797509505031,y vos que tal por tu casa bonita 🤕🤮,Spain,ARG
1653380862577131520,enriquevp y qué aquí los únicos idiotas e ignorantes son los que fueron a votar nuevamente por los rojos o los que vendieron su voto o los que alteraron las votaciones para que ganen nuevamente y vos carlosviveroscv no te da vergüenza defender algo indefendible ¡vendido,Spain,ARG
1653322501764575232,desde ese momento hasta hoy pasaron 11 años increíble vos y tu hermano son lo mejor de mi vida 🧡 feliz cumple clarita enana de mi corazón ❤️ que sea feliz feliz y más feliz 🎂🎉 fdalmaud,Spain,ARG
1653213351399284737,se cree traqueto papi vos no llegas ni a bobo d los mandados,Spain,ARG
1653069086031478787,belbozzolo antisocialego en cambio las matemáticas son de carácter acumulativo y eso es lo que hace que si un profesor es ineficiente al momento de explicar las estructuras a vos te resulte difícil no pasa con ninguna otra materia excepto con lenguas extranjeras que también son materias acumulativas,Spain,ARG
1653068938605936641,belbozzolo antisocialego se me ocurre una analogía boludísima pero didáctica si una profesora de historia te cuenta qué hizo san martin en chile sin contarte cómo cruzó los andres vos vas a aprender igual a lo sumo te faltará una parte de la historia que la podés aprender cuando quieras,Spain,ARG
1652836714400841729,quienes no tuvimos educación de nivel universitario en un país donde eso es un privilegio de clase vos te vas a la católica y yo te tengo que dar cátedra puedo ko pero que paja me dan,Spain,ARG
1652808391721451522,lauraharkins lanamontalban mirá vos,Spain,ARG
1652602510585077760,lunepolar me viál reti 😂❤️🌲 y vos,Spain,ARG
1652495208943083526,gallina91218 vos decis que entre riquelme y el var hay algo,Spain,ARG
1652457557087191040,me puse chimbita pa que vos me presumas,Spain,ARG
1652432594380759040,a besar me enseñó tu mujer y vos lo sabes,Spain,ARG
1652430335538282497,angyarq avelaci melkfecito jajaja vos llegando a la gasolinera 😂😂😂😂😂😂,Spain,ARG
1652351305980018703,lachechu86 chatrucjose2 claro q si aportarian aparte uno no puede ser como serian los demas sino no serias vos mismo los ee sanlo tambien aportan,Spain,ARG
1652336209295802368,licer67 tenemos que planificar un finde déjate llevar por vos 👏🏻💃🕺🏻,Spain,ARG
1652335787159986179,superporfiada esto de llevo de regalo a vos rocha,Spain,ARG
1652327560980692995,caromaiorano es raro porque la que me dice que no soy empatico educado y si ordinario sin conocerme y sin que nada de lo que haya escrito indique eso sos vos yo sólo opino sobre lo que escribís igual no tengo ganas de discutir tu ofensa así que buen día,Spain,ARG
1652323675515805703,alebc32946038 caromaiorano julianmatas0378 ale así queda claro que ahora si te estoy contestando a vos no tenes idea como funciona twitter ya me mandaste a cagar dos veces por cosas que no te conteste a vos leete un tutorial y no me rompas las bolas,Spain,ARG
1652323045585944578,caromaiorano vos le llamas empatía a ir con tu vida abc1 a contarle a alguien que apenas llega a fin de mes que su laburo es una mierda que lo largue y ya busque algo glamoroso baja de tu nube de pedos,Spain,ARG
1652322562997735425,alebc32946038 es muy difícil hablar con alguien que dice algo y al siguiente tuit dice que no y vos lo hiciste 3 veces seguidas buen disco,Spain,ARG
1652289998966644738,caromaiorano que buena que sos caro gracias a vos no se van a cagar ni de frío ni de calor sólo de hambre,Spain,ARG
1652276724195786752,caromaiorano no es el punto ya en otro tuit hablaste de desempolvar cajas tu problema no es con la precariedad sino con lo que a vos te daría vergüenza hacer,Spain,ARG
1652243019083415553,soycaita arieldiaco pero vos todavía no te fuiste a dormir,Spain,ARG
1652240448671342592,hay gordito la vida tenia algo mejor para vos🐘🧡,Spain,ES
1652237180629139456,israelanochecer tiene que haber opciones de inversión donde colocar los flujos del comercio so vos me pagas en moneda a yo tengo que poder invertir ese flujo por mientras hago otro pago si no hay donde estacionar la moneda ala que tengo prefiero usar otra moneda qué si lo tenga,Spain,ARG
1652009990629081089,doorbell51 si me sacan la vulva que de paso me saquen el lóbulo frontal cerebral y te lo pongan a vos así por lo menos entendés una ironía mamita,Spain,ARG
1651982051552243715,ximenagarciabl redcarolina jasanahuja indirahuilca alachanheidy edblanconic avillagran502 anogal juamartinezo asaraviapadern eliotfzc adaraja fedefilartiga saskianino duartejr emiliouio vos más 💕,Spain,ARG
1651977441110380549,huszzky vos no tenes espejo en tu casa poseado,Spain,ARG
1651974528761724928,pisaconmigo lulesglam yo lo había interpretado como no le jode que ganes más pero hasta esto puedo llegar yo ahora que te leo me parece que es como decís vos,Spain,ARG
1651941186473435136,kenponcer hey vos respeta mis gustos 😒,Spain,ARG
1651730123157041158,la campaña se centra en venderla como la estadista y le suben el rating a milei ¿entienden que a ningún político de ningún partido les interesa una mierda la pobreza inflación dólar y que vos te cagues de hambre están en campaña,Spain,ARG
1651705719039590402,ya no es necesario tener onlyfans escribeme y con depósito en mi cuenta de banco te paso por privado telegram o hacemos videollamada como vos elija y me podrás ver sin censura,Spain,ARG
1651653085276545027,ventedigo1 🤣🤣🤣🤣 vos ti sí que eres,Spain,ARG
1651651140272922634,tengo el orgullo a flor de piel te admiro tanto najwanimri tu trabajo interpretacionesmagistrales solo reservadas para las grandes y vos sos una de esas vamos por mas,Spain,ARG
1651648314322845696,cerianipablo ni yo cuando grite un gol en un 1 a 7 fui tan vergonzoso como vos,Spain,ARG
1651488435863973888,cappizzz che y vos nievestomadinn no te queda algún amigo menos retrasado en stock buscate amigos normales o aprendé a defenderte sola hermana porque este dispenser de cringe de pedo puede hilar una oración,Spain,ES
1651270585022816259,drakarins que idiotez decís milite con la oposición y cuando ví descerebrados como vos dije para que lucharla por gente mediocre como vos,Spain,ARG
1651263653142839297,estebanbullrich sos una gran persona esteban ojalá haya alguno más como vos pero es casi imposible hacer acuerdos genuinos con quienes día a dia destruyen este país admiro tu fortaleza que dios te bendiga siempre,Spain,ARG
1651250744643710980,chespi1984 ursuvargues pero vos entendiste… sos bilingüe,Spain,ARG
1651174694094086145,vallenora bombitadarin y a vos que te hace pensar que no lo conozco,Spain,ARG
1651162540250918912,agost1no todos sabemos que alberto nunca cortó ni pinchó una persona lo puso ahí y esa persona es la que nos trajo acá con ese mismo argumento no podemos endilgarle el 100 de la culpa a esa derecha que vos mencionas,Spain,ARG
1651001303001190400,a dónde voto el domingo para que me gobiernes vos mi amorrrr,Spain,ARG
1650963241227415564,guscasals mechiboue faltan ianveneno srodriguezrey y vos dear guscasals igual les sacamos el cuero a las tres 😂,Spain,ARG
1650951236575719443,nahuelsosa ay nahuel si queres convencer a alguien aparte de los 3 trasnochados que ya piensan como vos vas s tener que hacerlo mejor que esto,Spain,ARG
1650932100843839516,mira si vos vas a venir a hablar de ciencia y fundamentos cagados desde la auto percepción cuando sos prófugo del yodo todo lo que este fulano escupe es fundamentalismo de la auto percepción,Spain,ARG
1650914486927212552,juansolia1 samuel9856789 carlosmaslaton sergiomassa vos me estas diciendo que cristina no esta en este gobierno te juro que se me hace muy difícil entenderte,Spain,ARG
1650896532772618240,hola amigo leandrotorrenti vos que tenés llegada al chiqui tapia le podes pedir que organice un campeonato normal 20 equipos ida y vuelta sin promedios harto de casi 21 años explicandole a amigos y compis de laburo de acá nuestra liga gracias por adelantado,Spain,ARG
1650870516796870656,inthraval lucasrojo habla por vos yo me ducho una vez por mes,Spain,ARG
1650766669868855296,pablomm quieres saber de historia mira apunta en el día de hoy cautivo y desarmado el ejército rojo han alcanzado las tropas na cionales sus últimos objeti vos militares la guerra ha terminado el generalísimo franco burgos 1° abril 1939 a mamarla,Spain,ES
1650766580001787904,quieres saber de historia mira apunta en el día de hoy cautivo y desarmado el ejército rojo han alcanzado las tropas na cionales sus últimos objeti vos militares la guerra ha terminado el generalísimo franco burgos 1° abril 1939 a mamarla,Spain,ES
1650582988290138121,piedrasmarcos marcos tomó algo contra a indignación porque para que un luns vos poñades a stremear e algo gordo …,Spain,ARG
1650535843671470080,📷compartimos algunas imágenes de la actividad de la noche de los libros23 dios y vos en la carlosdeamberes 📷disfrutamos de una velada con una selección de poesía música y danza del siglo xv en torno al marqués de santillana ciagarcilasos armoniamadrid barbaraming,Spain,ES
1650454487255875586,gonsanchezrey te crees cualquier estupidez…ahhh sos vos perdón nada…,Spain,ARG
1650364824499388416,joacoboca transgresor era rimbaud que recitaba obscenidades y escribía muera dios en las paredes de charleville a los 16 en los años 1800 no vos santi que bardeás a los beatles en tik tok la concha de tu madre,Spain,ARG
1650316518926737408,borjamiguelok 12maibj simbolismo francés no entrar a twitter y ver a alguien citando un fragmento de la comédie de la mort de théophile gautier me devuelve la fe en la humanidad por más jóvenes como vos,Spain,ARG
1650056370555699202,milkstrology me chupan un huevo vos y tu planta acuario,Spain,ARG
1650040475200438275,ser swiftie es saber que todos tus exes van a pensar en vos si escuchan por ahí cualquier tema de taylor es nuestro tim mvgraw el ciclo está cerrado,Spain,ARG
1649867306128793601,nunca seas el esnob que le quita el deseo a los otros nunca seas el que le dice a otro ese destino es muy cliché ah hasta aquí nomas te vas o ese vino que tomás es muy ordinario nunca seas el que excluye o aleja y si ya lo sos lo siento por vos reflexionedenviaje,Spain,ARG
1649832680203190277,santipatico si este viejo de 36 pudo hacer algo vos podes también,Spain,ARG
1649815684086415362,agu5t1n4 ezemoliina20 si no te gusta que otros opinen diferente que vos entonces no publiques tu vida en redes o hacelo de forma privada queda claro que tu hijo está educado por vos que sos capaz de agredir a alguien que no le parece graciosa ni tierna tu publicación,Spain,ARG
1649533861477351426,te dedico la fórmula de maluma y marc y si es para vos y si es la última que te dedico 🔗💚,Spain,ARG
1649473058606809088,no me gusta estar enojada con vos pedime perdón,Spain,ARG
1649454957844725761,feerry94 soytheryhus wallstwolverine pero que vas a saber vos volver al frasco de donde saliste las sarta de estupideces que escribís,Spain,ARG
1649384429024886788,martinredrado horaciorlarreta sino no me lo bancaba al pelado rosca antes ahora te sumas vos invotables,Spain,ARG
1649078245948551168,luciano12625306 clarincom además me gusta hacer un poco de caridad con los retrasados mentales como vos alegra mis días,Spain,ARG
1649028249819725824,dsg1987 clarincom pero vos crees que eso solo pasa en argentina acá tenes una guerra con amenaza nuclear creo que eso no se compara no la situación que vive europa con la guerra entre china y estados unidos vs rucia ucraniana no tiene comparación alguna,Spain,ARG
1648924579740495874,angyarq yo a vos mi angys,Spain,ARG
1648453396930924544,sergiomassa rolofigueroa weretilneck sergio para cuando ellos asuman vos ya vas a estar exiliado en alfa centauri,Spain,ARG
1648269761007038464,luzcalezcano blda vos te reís pero es cierto laburé casi 2 años en una cadena de golosinas en ba y en ese momento no te das cuenta xq te cebas con tanto chocolate a mano maginate el cajoncito de mi mesita de luz estaba full de chocolates y dulces🤣 no dejen el ejercicio pls❤️‍🔥 los amo,Spain,ARG
1648211172192141314,sebamartino pilarabente raquelbritez sussymongelos dieguinhososa trabajar de por si ya es un privilegio de clase no tenes idea de lo que decís sos tan tavy que las chicas se están mofando de vos con todo el derecho,Spain,ARG
1648175438328479745,macabrofandango che y vos sos agradecele al algoritmo de twitter que te podemos leer y darte tus 15 segundos de atención blowhard,Spain,ARG
1648009772564725760,rauogvs y vos no deberías de estar trabajando 🤔 jajajaja,Spain,ARG
1647941677066207234,rrffss jajajajaja vos confia que luego llega 😂❤️,Spain,ARG
1647910335234318337,ayer mi ex me dijo que me iban hacer 💩 pero ese no mas que vos me salio del corazon jajaja no soporto ver como me llenaron de amor el dia de mi cumpleaños 🥰,Spain,ARG
1647678627574677505,superpibaar apadeaautismo panaacea mjolivan autismoargentin siempre se habla de autismo sobre todo ahora que todo ser diferente es autista hasta a mi me diagnosticaron autismo por ser antisocial y detestar grupos y multitudes sin embargo no lo soy solo que la gente es impertinente con otra que ni conoce como vos por ejemplo,Spain,ARG
1647673990482219010,fjbescos 😘 hola ahora que veo tu foto habías sido lindo vos eh,Spain,ARG
1647522120656732163,marlaskalakaska esssque mhan dicho que tengo que tené asquito a vos feijudas parece moderadito la economía sin dar la batalla culturallo mío aunque se hunda españa … 🤦‍♂️,Spain,ES
1646957744845357056,tu presencia marcó en mi vida el amor lo sé es difícil pensar en vivir ya sin vos corazón sin dios dame un lugar en ese mundo tibio casi real,Spain,ARG
1646948912068980738,armesillaconde zelenskyyua escuchame mark ruffalo hippie vos prentendes que le regalen el país,Spain,ARG
1646898725778751489,alejand12864392 theredsolo justicia poética como si no hubiera una historia de censura y opresión hacia las personas racializadas por gente como vos me da vergüenza ser varon cis,Spain,ARG
1646841188819906561,culpar a otrxs de lo que no querés asumir de vos mismx es tan mala idea cómo hacer que todo está bien cuando las emociones te están consumiendo por dentro 🙄,Spain,ARG
1646657795268173826,javierornella apuntes fgnunez mesch 22xtjuan no sirve el ejemplo vos traccionas con los pies un auto con las ruedas el avión lo hace con las turbinas,Spain,ARG
1646632890048954370,nachiin01 ceciarmy una especie de adiestramiento yo soy instructora canina y eso es maltrato no educación el único haciendo el ridiculo aca sos vos,Spain,ARG
1646593206895759368,pelinlc un médico muy desagradable me dijo una vez tenes tres enemigos en la medicina uno el paciente dos tus colegas y tres vos mismo,Spain,ARG
1646593064943734786,ndiomio 3 semanas salimos y fue un imbecil y el si que el más afectado ha ndopavei la ipedo mental de que yo fui su ex amigo en que momento piko yo fui tu novio nde tavy legalmente encima terapeuta vos ko no haces terapia deja de mentirte que ojekuaa arupiete la trauma,Spain,ES
1646584008980004865,cachowar ciscopage tngmás de 30 salas de cine a 10 minutos andando incluidas más de 15 en vos un lidl un aldi un mercadona un carrefour grande y otro 24h y 4 pequeños 3 días bares no t quiero contar todo muy relativo si defiende la calidad de vida de las afueras de otra manera q se puede,Spain,ES
1646510133059395584,luisrodriguezrm de verdad mereces todo lo que pasa y agradece que en argentina con inflación o sin inflación siempre hay un tejido político social que trata de hacer lo que puede con la manga de mierda de ciudadanos brutos que tiene por qué si vos hoy estás en eeuu vivís en la calle,Spain,ARG
1646395143354810370,la frivolidad de las redes vos llegas a 7 millones de visualizaciones y nadie dice nada a pero pelas la polla y el culo y es una avalancha de msj y reacciones cosa que jamás podré entender 🫤,Spain,ES
1646394237422915585,montoya1960 gusnoriega abrosler no sólo orcos nunca falta quien argumenta que harias vos si x,Spain,ES
1646260753689718785,yakkook n3ri yo entiendo esto mismo que vos,Spain,ARG
1646011523377111042,timoratos cosmeluichito justamente los octógonos como están implementados no hacen esto no tienen como referencia ninguna dieta estandarizada vos podes tener dos productos con distinto aporte calórico y que diga exceso de caloría en ambos,Spain,ARG
1645512168677298179,que placer poder estar con vos cattaneohernan en liverpool un lugar tan importante y presente en tu carrera este año llega beplaying una serie mostrando el lado b de los mejores djs del mundo disneyplusla starplusla,Spain,ARG
1645434116312125440,kinjorp antes pusiste y en tins supuse q quisiste poner jeans o pantalones vaqueros no se como le dirás vos…,Spain,ARG
1645422694169554944,kinjorp a vos te quedaría pintado pero no creo q sea el lugar adecuado,Spain,ARG
1651176982892167169,brother siempre he querido tener una compu como la que tengo ahora y es tan satisfactorio a pesar que me endeudé como loco la mejor inversión siempre,Spain,ARG
1649090718173126656,en el trabajo hay una compu que es re lenta y se utiliza solo para gestión de ventas la lentitud que tiene ese equipo es tremenda lo odio,Spain,ARG
1646895519778652162,formateando mi compu blanca 👋,Spain,ARG
